eid	doctype	pubyear	source_id	volume	issue	page-start	page-end
80054969208	cp	2011	25786.0	19	22	6576	6580
80054975985	cp	2010	91976.0	2	PARTS A AND B	233	241
80055001432	cp	2011	25786.0	19	22	6599	6603
80055045581	re	2011	144666.0	20	7	541	548
80055052446	ar	2011	4.800156106E9	12	3	358	370
80055079606	re	2011	4.400151606E9	7	3	220	238
80055088895	ar	2011	4.400151606E9	7	3	239	261
80055104819	ar	2011	13945.0	52	12	8562	8570
80355123559	ar	2011	28312.0	32	11	1539	1558
80355131108	ar	2011	15756.0	128	5	892	900
80355148543	ar	2011	1.9900191993E10		52		
80455140427	cp	2011	2.0400195005E10			260	265
80455174024	ar	2011	21933.0	52	1	40	51
80455177267	ar	2011	28819.0	35	4	313	322
80555133184	ar	2011	28428.0	116	4		
80655147010	ar	2011	1.5800154711E10	23	2	167	171
80755130461	ar	2011	27433.0	28	22		
80855139869	ar	2011	16525.0	38	1	48	59
80855166594	ar	2011	28537.0	19	11	23	26
80955123469	cp	2011	40067.0	8121			
80955158020	ar	2011	1.4000155897E10	13	6	510	517
80955158505	ar	2011	27072.0	34	4	345	356
80955179527	ar	2011	20712.0	270	2	172	182
81155128540	ar	2012	17683.0	66	1	39	44
81255156867	cp	2011	25674.0	7045 LNCS	PART 2	560	576
81255165003	ar	2011	3.20014783E9	26	3	502	526
81255214932	ar	2011	5.200153049E9	5	3	265	275
81355124313	ar	2011	24456.0	82	6	1834	1849
81355128978	ar	2011	18336.0	56	1-2	43	56
81355142810	ar	2011	15320.0	38	2	128	132
81355147454	ar	2011	1.4200154737E10	4	3	281	289
81355150537	re	2011	12402.0	35	4	989	1015
81555208206	ar	2011	23456.0	197	12	1113	1118
81555221707	ar	2009	1.9900193208E10	24	1	45	61
81555228663	ar	2011	145526.0	13	3	173	186
81555236412	ip	2011	1.2100157208E10			1	18
81755163061	ar	2011	24603.0	61	4	688	695
81855174797	ar	2011	25882.0	48	6	1308	1311
81855183347	ar	2011	25900.0	28	2	285	299
81855183705	ar	2011	25882.0	48	6	1404	1406
81855200209	ar	2011	26765.0	743	1		
81855203480	ar	2011	20977.0	128	4	651	662
81855219124	ar	2011	27374.0	27	6	1005	1018
81855227339	ar	2011	25900.0	28	2	187	201
81955160838	ar	2011	28186.0	67	12	2723	2731
82155197162	ar	2011	4.00015211E9	27	2	278	285
82255179005	ar	2011	26514.0	52	52	7030	7033
82255186444	cp	2012	21643.0	27	1	2	7
82355187922	ar	2011	27895.0	92	47	421	422
82455192791	ar	2011	25853.0		35	7057	7061
82455212799	ar	2012	94148.0	20	1	1	22
82555168164	ar	2012	26098.0	23	1	19	31
82555187790	ar	2011	29606.0	409	1-2	345	350
82655164492	cp	2011	2.0600195608E10			143	147
82755187476	ar	2012	23611.0	151	1-2	165	183
82955217829	ar	2012	25733.0	40	1	21	30
82955223202	ar	2011	21140.0	45	25	2633	2640
82955235685	ar	2012	25677.0	39	1	1	27
82955236623	ar	2012	18009.0	50	4	514	521
82955241248	ar	2011	30065.0	33	4	470	479
83055177066	ar	2011	1.0900153309E10	15	1	13	27
83055194475	ar	2012	17495.0	59	2	1795	1803
83155173198	ar	2011	28813.0	9	6	40	42
83155183325	ar	2011	1.0600153309E10	6	12		
83255187147	re	2011	145445.0	10	4	87	90
83355170727	ar	2011	1.0600153309E10	6	12		
83455171635	ar	2011	1.6800154723E10	11	4	491	494
83755188578	ar	2012	25639.0	42	1	47	58
83755206802	ar	2011	1.5500154703E10	9	4	564	587
83855164079	ar	2011	1.100147103E9	11	1	141	153
84055192224	ar	2011	1.6600154708E10	52	3	522	555
84055198500	ar	2011	1.6600154708E10	52	3	493	521
84155170709	ar	2011	28514.0	59	12	2209	2216
84255197009	ar	2011	26970.0	115	51	15332	15338
84255200105	cp	2011	26916.0	1411		265	274
84455169420	ar	2012	20063.0	83	3	419	426
84455188957	ar	2012	24482.0	34	1	35	42
84555169297	re	2011	14165.0	38	1	55	70
84555208741	re	2010	5.700167641E9	19	74-75	217	228
84855168947	re	2011	15850.0	2011			
84855175562	ar	2012	1.9900193557E10	4	1	69	78
84855180713	ar	2011	20191.0	54	6	1261	1276
84855181812	ar	2011	23628.0	23	6	62	68
84855204491	ar	2012	3.900148225E9	9	3	320	329
84855214150	ar	2012	14902.0	83	1	16	23
84855221558	re	2011	144790.0	9	12	2643	2682
84855235418	ar	2012	14902.0	83	1	36	44
84855245408	ar	2011	1.9900192316E10	9	3	259	284
84855264188	ar	2011	1.0600153309E10	6	12		
84855279262	ar	2011	1.9700175283E10	2011			
84855291881	ar	2012	5.700160329E9	6	3	9	38
84855345132	ar	2012	20013.0	20	1	3	42
84855346206	ar	2011	28048.0	22	5-6	367	373
84855364199	ar	2011	26291.0	77	4	827	864
84855405301	ar	2011	1.9900193845E10				
84855412621	ar	2011	15488.0	37	SUPPL. 2		
84855425131	ar	2012	14080.0	22	1	40	55
84855425502	ar	2011	1.1400153314E10	12	4	327	331
84855477810	ar	2010	27168.0	30	4	22	23
84855509703	ar	2012	28686.0	31	2	489	499
84855522639	cp	2011	2.1100196301E10			683	686
84855552537	cp	2011	2.1100196301E10			89	94
84855563726	ar	2012	14539.0	54	2	124	132
84855564578	cp	2011	2.1100196301E10			65	70
84855580073	re	2012	1.6400154757E10	80	1	127	146
84855606952	cp	2011	7.00147006E8				
84855645738	ar	2012	1.0600153309E10	7	1		
84855670772	ar	2012	1.96001643E10	2012	2	215	218
84855698960	ar	2011	12858.0	25	8	1500	1509
84855710567	ar	2011	1.9700182758E10	2	1		
84855745985	ar	2012	28186.0	68	2	293	301
84855762479	cp	2011	145117.0			1012	1019
84855770512	cp	2011	2.1100197104E10				
84855774719	cp	2011	2.1100197104E10				
84855775825	cp	2011	91440.0	5		335	341
84855777451	cp	2011	91440.0	5		629	636
84855781411	cp	2011	91440.0	5		637	644
84855783472	cp	2011	145117.0			1004	1011
84855787566	cp	2011	2.1100197104E10				
84855793638	cp	2011	91440.0	6		433	441
84855794631	cp	2011	2.1100197104E10				
84855798209	cp	2011	2.1100197104E10				
84855801163	cp	2011	2.1100197104E10				
84855802255	cp	2011	91440.0	6		69	81
84855803096	cp	2011	91440.0	6		647	655
84855810969	cp	2011	145117.0			978	985
84855822256	ar	2010	28170.0		41	65	88
84855823888	ar	2011	20335.0	94	4	1051	1054
84855824224	ar	2011	20335.0	94	4	843	847
84855824527	ar	2009	28170.0		40	101	118
84855831641	ar	2011	20335.0	94	4	827	831
84855834316	ar	2011	28170.0		42	4	33
84855844756	ar	2009	28170.0		40	14	30
84855850365	ar	2009	28170.0		40	48	61
84855856964	ar	2012	29593.0	51	2	268	272
84855856967	ar	2011	28170.0		42	63	80
84855858493	ar	2010	28170.0		41	4	21
84855918943	ar	2012	21092.0	40	1	83	95
84855927244	ar	2012	1.9700187618E10	8	1	42	47
84855943035	ar	2012	14285.0	228	1	236	239
84855947704	ar	2011	1.9700182701E10	2	3		
84855988778	ar	2012	26918.0	28	1	7	43
84855993055	ar	2012	12165.0	159	2	239	253
84856009145	cp	2011	2.1100197171E10			289	296
84856011332	cp	2010	2.1100197169E10			1836	1843
84856013023	ar	2012	12024.0	26	1	24	34
84856019193	ar	2012	18853.0	26	3	707	732
84856071689	ar	2011	22477.0	29	5	777	785
84856079702	ar	2012	18609.0	76	2	278	284
84856087331	ar	2012	20621.0	52	1	17	23
84856111904	ar	2012	16728.0	97	1	24	29
84856115666	ar	2012	1.9700187631E10	36	4	291	299
84856176789	re	2011	2.0000195088E10	9	5	235	246
84856193907	ar	2012	21187.0	14	1	75	94
84856197099	ar	2012	15860.0	47	1	161	184
84856199400	ar	2011	17719.0	73	1	34	41
84856216894	re	2012	1.9700166803E10	4	1	1	7
84856221578	ar	2012	28439.0	86	2	109	117
84856252841	ar	2012	27123.0	26	1	71	73
84856272011	ar	2012	15585.0	216	1	113	121
84856272359	ar	2011	25282.0	21	6	2133	2141
84856282739	ar	2011	22586.0	30	3	737	749
84856297905	ar	2012	16850.0	442	1	39	48
84856299261	ar	2011	2.1100197343E10	6	3	331	342
84856318122	ar	2012	12145.0	89	2	374	381
84856344277	cp	2011	2.1100197356E10	1	1		
84856386646	ar	2011	28852.0	42	10	25	30
84856402976	ar	2011	1.9600161811E10	4	4	237	242
84856458635	ar	2011	1.4500154739E10	11	5-6	283	298
84856472666	ar	2012	29104.0	38	3	333	349
84856510443	cp	2011	18704.0			227	235
84856523520	cp	2011	18704.0			244	251
84856524346	cp	2011	18704.0			236	243
84856529131	re	2012	5.700165208E9	45	6		
84856532899	ar	2011	4.400151729E9	7	4	227	242
84856533265	ar	2012	24169.0	89	2	293	295
84856541144	cp	2011	18704.0			120	123
84856541325	cp	2011	18704.0			252	260
84856555119	cp	2011	18704.0			313	316
84856557666	cp	2011	18704.0			91	94
84856582247	ar	2012	23947.0	107		181	199
84856610237	ar	2012	110327.0	40		28	39
84856638205	ar	2012	16764.0	32	5	1791	1802
84856668279	ar	2011	1.970016831E10	4	2	137	166
84856676074	cp	2011	18721.0	161		1	34
84856711515	ar	2010	2.1100197523E10	5	1	19	28
84856728461	ar	2011	50120.0	34	4	439	447
84856728675	ar	2012	12964.0	38	1	25	46
84856731566	cp	2012	2.110019776E10			181	192
84856738345	ar	2012	29593.0	51	4		
84856744945	ar	2012	17473.0	44	324	23	29
84856782023	re	2011	19287.0	20	1-3	111	117
84856849302	ar	2012	5.800173397E9	7	1	71	79
84856857192	ar	2012	15313.0	42	1	67	77
84856861801	ar	2011	2.110019751E10				
84856880728	ar	2012	15373.0	21	1	114	130
84856905411	cp	2012	28494.0	89	3	268	283
84856907397	ar	2010	2.110019751E10				
84856950338	ar	2012	13398.0				
84856983717	ar	2012	28561.0	31	1	97	114
84857000489	ar	2012	1.6900154701E10	16		69	74
84857009586	ar	2012	1.6900154701E10	16		1	6
84857015050	ar	2012	1.9700183008E10	10	1	16	29
84857020023	ar	2012	1.6900154701E10	16		39	44
84857039847	ar	2012	29838.0	53	1-2	21	33
84857043693	ar	2012	29838.0	53	1-2	375	390
84857045018	ar	2012	15370.0	121	1	88	94
84857062137	ar	2012	15357.0	50	3	250	255
84857132986	ar	2012	130084.0	28	1	23	41
84857135765	ar	2012	21121.0	109	5	1431	1436
84857139367	ar	2012	30073.0	46	1	87	101
84857166173	ar	2012	1.1200153529E10	14	1	59	81
84857200860	cp	2011	145242.0				
84857225837	ar	2012	144975.0	20	1	79	85
84857227825	ar	2012	5.700166917E9	11	1	3	7
84857236973	re	2012	110020.0	48	1	12	20
84857252032	ar	2012	1.6400154753E10	16	1	45	53
84857252221	ar	2011	25900.0	28	3	303	336
84857325971	ar	2012	26765.0	747	1		
84857330032	cp	2011	2.1100198221E10			454	458
84857334793	ar	2012	1.8100156703E10	6	1	90	97
84857341443	cp	2011	2.1100198221E10			447	453
84857359701	ar	2012	24726.0	163	7	820	830
84857363921	ar	2012	25858.0	209-210		299	307
84857406215	cp	2011	27374.0		SPEC. ISSUE 64	1433	1437
84857407208	cp	2011	27374.0		SPEC. ISSUE 64	1362	1366
84857408981	cp	2011	27374.0		SPEC. ISSUE 64	731	735
84857410722	cp	2011	27374.0		SPEC. ISSUE 64	825	830
84857426207	cp	2011	27374.0		SPEC. ISSUE 64	809	812
84857427746	cp	2011	27374.0		SPEC. ISSUE 64	813	815
84857477714	cp	2011	2.1100198413E10			143	147
84857479709	ar	2012	21275.0	188	5	2359	2370
84857481097	cp	2011	2.1100198413E10			84	88
84857504458	ar	2012	4.700152631E9	8	1	75	98
84857528206	cp	2012	5.70016916E9	59	1	48	54
84857566719	re	2012	13602.0	367	1591	906	918
84857570727	ar	2012	130049.0	26	1	20	26
84857595025	ar	2012	5.800224528E9	70	1	67	77
84857619895	ar	2012	28224.0	42	3	144	147
84857623812	ar	2011	1.2300154703E10		SUPPL.19		
84857625210	ar	2012	12120.0	24	2	343	357
84857663485	ar	2012	27230.0	59	1-2	213	219
84857683905	ar	2011	28205.0	18	4	114	119
84857797234	ar	2012	9.500154011E9	16	1	70	88
84857798064	ar	2012	13866.0	96	1	88	97
84857835014	cp	2011	2.1100198708E10			207	235
84857835823	ar	2012	1.9700201617E10	5		1	7
84857847111	ar	2012	1.9700186819E10	80		267	275
84857862193	cp	2011	2.110019871E10	1		172	177
84857866470	ar	2011	27418.0		2259	141	150
84857871385	re	2012	12108.0	35	2	88	89
84857912309	ar	2012	5.700191208E9	6	2	150	158
84857940833	ar	2012	144656.0	50	2	253	272
84857953871	ar	2012	70505.0	51	3	140	144
84858008297	ar	2012	12925.0	168	4	1111	1121
84858032058	ar	2010	25800.0	38	11	4333	4347
84858077774	ar	2012	23633.0	52	1	49	62
84858079543	ar	2012	24070.0	50	1	68	73
84858208733	ar	2012	13738.0	51	4	345	352
84858341467	ar	2012	14222.0	34	1	106	113
84858379374	cp	2009	2.1100199324E10				
84858379760	ar	2011	5.60015287E9	138	4	109	129
84858383355	ar	2012	24378.0	64	2	185	198
84858437019	cp	2011	40067.0	8011			
84858447133	ar	2012	26514.0	53	16	2096	2099
84858611032	ar	2012	13255.0	222	1	46	55
84858626101	ar	2012	25896.0	77	6	2784	2790
84858627837	ar	2012	24169.0	89	4	502	508
84858699549	ar	2012	15063.0	94	5	1582	1589
84858701086	ar	2012	21140.0	46	25	3163	3172
84858705726	ar	2012	1.2100157208E10	36	2	424	442
84858706650	ar	2012	15063.0	94	5	1524	1532
84858793075	re	2012	18080.0	28	3	285	293
84858802964	ar	2012	1.9700188329E10	9	1	18	25
84858807372	cp	2008	2.1100199704E10			110	117
84858825411	ar	2012	1.8700156709E10	8	1	77	95
84858837965	cp	2012	26010.0			92	93
84858851815	ar	2012	22726.0	22	4	313	320
84858854375	cp	2012	26010.0			158	159
84858858001	ar	2012	15165.0	59		45	63
84858858765	ar	2012	29262.0	25	2	194	198
84858991117	ar	2012	17393.0	61	3	1451	1457
84858995403	ar	2012	17299.0	31	2	38	43
84858995599	cp	2011	2.1100199746E10			204	210
84859007347	ar	2012	12695.0	58	1	109	127
84859047527	ar	2012	19959.0	29	2	131	142
84859108730	re	2012	15359.0	16	4	207	217
84859155268	ar	2012	29343.0	48	2	116	121
84859205887	ar	2012	24747.0	46	2	259	281
84859297173	ar	2012	1.7600155041E10	5	4	270	274
84859297761	ar	2012	28160.0	33	4	244	250
84859311154	re	2012	4.700152722E9	29	2	122	134
84859347610	ar	2012	13973.0	30	4	246	254
84859418078	cp	2012	13669.0	125	1	19	53
84859418373	re	2010	19957.0	45	4	39	41
84859428394	ar	2012	144837.0	10	2	457	472
84859479802	ar	2012	7.10015312E9	7	1	3	13
84859480744	ar	2012	15406.0	41	2	138	149
84859508068	ar	2012	1.9900192165E10	47	2	273	297
84859567676	ar	2012	29274.0	111	3	113	122
84859591735	ar	2012	29470.0	57	3	383	406
84859594955	re	2012	4.700152758E9	53	2	235	249
84859605593	ar	2011	12415.0	18	4	341	364
84859621549	re	2012	16164.0	15	1		
84859636342	ar	2012	15472.0	111	2	212	229
84859753471	ar	2011	29185.0	90	4	99	116
84859756806	ar	2011	145057.0	18	4	31	38
84859758752	ar	2012	5.700152915E9	43	2	138	154
84859809902	ar	2011	1.9700182701E10	2	4		
84859826746	ar	2012	16900.0	393	3	123	132
84859838144	ar	2012	144975.0	20	2	196	199
84859882634	ar	2012	22941.0	52	1	41	46
84859895754	ar	2012	20949.0	79	2		
84859898428	ar	2012	18854.0	48	4		
84859912163	ar	2012	20949.0	79	2		
84859914446	cp	2011	2.1100201019E10			40	42
84859916434	cp	2011	2.1100201019E10			45	48
84859918044	ar	2012	17277.0	37	2	281	293
84859922775	ar	2012	17277.0	37	2	143	155
84859954190	ar	2012	19823.0	68	8	754	761
84859999794	ar	2011	27328.0	65	3-4	1	9
84860145749	ar	2012	28204.0	43	4	154	159
84860238736	cp	2012	16783.0	42	1	285	293
84860252859	ar	2010	2.1100216571E10	1	DEC		
84860294652	re	2011	13583.0	79	5	1613	1629
84860322703	ar	2012	21149.0	23	3	324	341
84860327782	ar	2012	25862.0	64	1-2	161	169
84860334134	ar	2012	25862.0	64	1-2	195	208
84860341300	ar	2012	4.400151608E9	7	5	871	882
84860353437	ar	2012	16115.0	30	5	453	459
84860406970	ar	2011	1.1800154589E10	10	4	623	642
84860427272	ar	2011	23585.0	17	3	243	254
84860442660	ar	2012	24456.0	83	3	831	837
84860460339	ar	2012	50120.0	35	1	154	159
84860469099	ar	2012	23894.0	263	1	129	166
84860514493	ar	2011	16947.0	8	3	54	69
84860567846	ar	2010	28254.0	21	4 SUPPL.		
84860583209	ar	2010	28254.0	21	4 SUPPL.		
84860603525	ar	2012	1.9900191993E10		62		
84860671685	cp	2011	87424.0			314	319
84860715543	ar	2012	28567.0	24	22		
84860751670	cp	2011	2.1100201937E10			380	389
84860752538	re	2012	3.900148214E9	10	1	93	108
84860785584	ar	2012	144910.0	68	5		
84860839552	re	2012	14285.0	231	2	297	308
84860850332	ar	2012	27974.0	E4	1	141	155
84860868221	ar	2012	24352.0	39	2	260	274
84860877643	ar	2012	16829.0	1820	7	921	930
84860897512	cp	2011	2.1100201989E10				
84860910571	ar	2012	2.1100199522E10	6	1	59	67
84860990130	ar	2012	24378.0	64	4	261	274
84861045756	ar	2012	2.1100199333E10	4	1	1	17
84861058148	cp	2010	2.1100202114E10	1		227	235
84861068215	ar	2011	12415.0	18	6	555	571
84861074884	cp	2011	2.1100201921E10	29		3	12
84861086122	ar	2012	24219.0	2012			
84861163782	cp	2012	40067.0	8345			
84861174433	re	2012	24129.0	13	2	150	161
84861187224	ar	2012	26320.0	59	4	1278	1304
84861221732	ar	2012	16812.0	46	6	708	715
84861227277	re	2012	28514.0	60	5	877	883
84861229702	ar	2012	28514.0	60	5	821	829
84861314041	cp	2012	2.1100202503E10			566	573
84861331633	ar	2012	26817.0	41		1	16
84861357110	cp	2010	2.1100202704E10			637	646
84861366890	ar	2012	1.9900193685E10	16	2	87	98
84861395675	ar	2012	1.8000156706E10	22	3	201	213
84861464909	ar	2012	21187.0	14	3	229	245
84861476418	ar	2012	21187.0	14	3	281	295
84861479227	ar	2012	24807.0	92		124	132
84861487522	ar	2011	27626.0	40	1	15	26
84861490520	cp	2012	17317.0				
84861511760	ar	2011	2.1100217634E10	8	3	504	532
84861512188	ar	2012	24718.0	51	3	313	341
84861533672	ar	2012	12694.0	34	8	1167	1187
84861540095	ar	2012	17829.0	44		1	8
84861565689	ar	2012	13482.0	140	4	1347	1355
84861595508	re	2012	15014.0	86	2	23	40
84861606921	ar	2012	29873.0	131	2	377	386
84861637867	ar	2012	1.9700187633E10	17	2-3	182	206
84861654807	ar	2012	13333.0	86	7	2029	2040
84861660754	cp	2012	20428.0	60	5-8	553	560
84861679618	ar	2012	12791.0	38	3	130	134
84861680018	re	2012	22094.0	59		35	57
84861699089	ar	2012	1.2100157208E10	36	3	613	633
84861731704	ar	2012	1.1300153734E10	6	2	317	328
84861748539	ar	2012	12522.0	62		273	337
84861796951	re	2012	21905.0	18	4	303	305
84861809617	ar	2012	21905.0	18	4	323	332
84861813204	ar	2012	21905.0	18	4	309	316
84861818207	ar	2012	21905.0	18	4	339	345
84861819925	ar	2012	15424.0	45	7	1742	1746
84861834604	ar	2012	23717.0	39	7	456	473
84861837376	ar	2012	21905.0	18	4	333	338
84861840245	ar	2012	2.1100200805E10	2			
84861864999	ar	2012	19270.0	22	2	161	183
84861933911	ar	2012	37958.0	102	2	166	179
84861941213	ar	2012	24024.0	64	6	1201	1209
84861984668	re	2011	2.1100203307E10	8	2	205	212
84862014301	ar	2012	15991.0	227	3	325	335
84862065389	re	2012	19869.0	38	1	1	12
84862078016	ar	2012	13200.0	27	1	22	27
84862084360	cp	2009	2.1100203507E10				
84862132343	ar	2012	24620.0	15	3	449	481
84862136649	ar	2012	1.670015471E10	5	3	346	350
84862158858	ar	2012	27433.0	29	12		
84862164250	ar	2012	12503.0	124		310	320
84862180781	ar	2012	27115.0	112	6	38	44
84862194035	ar	2012	17472.0	36	8	2203	2215
84862255287	ar	2012	29113.0	29	2	403	431
84862276553	re	2012	1.9700180557E10				
84862283276	re	2012	28898.0	31	5	681	703
84862293695	ar	2011	1.3300154706E10	12	12	798	824
84862588102	re	2012	24392.0	43	5	451	457
84862652070	ar	2012	15114.0	26	4	283	290
84862679023	ar	2012	22792.0	41	4	599	608
84862726554	ar	2012	12169.0	457		181	192
84862741575	ar	2012	29552.0	38	5	12	22
84862817471	re	2012	28514.0	60	3	555	568
84862880209	ar	2012	26074.0	47	1	33	37
84862880346	ar	2012	6.600153204E9	217	2	191	209
84862908816	ar	2011	23588.0	33	4	443	470
84862914388	cp	2011	145117.0			986	993
84862915244	ar	2012	16318.0	59	2	363	373
84862920094	cp	2008	2.1100196307E10				
84862920659	cp	2011	2.1100197178E10			252	256
84862929844	cp	2011	2.1100196301E10			83	88
84862936377	cp	2012	26761.0	723		269	277
84862937443	cp	2010	2.1100197169E10			1378	1389
84862945850	ar	2012	12196.0	822		53	66
84862946369	cp	2012	17393.0	61	1	249	257
84862956145	cp	2011	2.110019715E10			153	159
84862964150	cp	2010	2.1100197169E10			444	451
84862972807	ar	2011	1.9600157009E10	15	4	487	498
84862988616	ar	2012	28546.0	12	3	2503	2508
84863093985	ar	2012	15063.0	94	11	3186	3193
84863099514	ar	2012	28474.0	117	1-4	287	309
84863119513	cp	2011	145242.0				
84863137036	ar	2012	1.0600153309E10	7	2		
84863141571	ar	2012	25940.0	19	1	27	63
84863159529	ar	2012	3.200147702E9	9	1	46	63
84863160582	cp	2011	2.1100198221E10			425	429
84863163062	cp	2011	145242.0				
84863164093	cp	2011	145242.0				
84863185096	ar	2012	1.9500157806E10	6	5	1523	1535
84863201650	ar	2012	28254.0	23	3	229	236
84863224703	ar	2012	13175.0	98	1	142	151
84863224755	ar	2012	16032.0	44	4	487	517
84863278753	re	2012	1.9900193557E10	4	2	155	161
84863297423	ar	2012	1.0600153309E10	7	3		
84863310724	ar	2012	29121.0	44	9	1862	1867
84863322191	ar	2012	1.6600154707E10	70	2	75	77
84863412575	cp	2011	91440.0	5		919	928
84863415392	ar	2011	27418.0		2259	168	178
84863427340	ar	2012	13104.0	52	3	267	281
84863431241	ar	2012	19625.0	58	4	491	513
84863471544	ar	2012	1.9700201211E10	3	6		
84863494409	cp	2012	25674.0	7341 LNCS		329	343
84863505977	ar	2011	1.9700181414E10	1	3	353	371
84863513407	ar	2012	17495.0	62	3	1582	1592
84863535040	ar	2012	1.9900191993E10		62		
84863539686	ar	2012	1.9700187631E10	36	9	637	655
84863542038	ar	2012	21926.0	43	4	615	660
84863544106	ar	2012	20002.0	50	3	802	820
84863590478	re	2012	28160.0	33	7	458	468
84863607245	ar	2012	17592.0	287	28	23427	23433
84863648651	re	2012	14165.0	38	4	76	90
84863661502	ar	2012	14165.0	38	4	91	104
84863684233	ar	2012	19889.0	26	7	1740	1748
84863686049	ar	2012	4.00015181E9	8	5		
84863700144	ar	2012	1.9900191987E10				
84863708118	ar	2010	2.0000195088E10	8	1	315	326
84863711092	re	2012	4.000148902E9	12	3	309	331
84863731674	ar	2012	26048.0	58	2	397	403
84863796158	ar	2012	4.700151916E9		3383	1	13
84863796790	ar	2009	20176.0	44	4	206	215
84863822022	re	2012	144975.0	20	3	306	308
84863823112	ar	2012	14248.0	59	3	985	997
84863829315	re	2012	1.6900154701E10	17		13	20
84863831368	ar	2011	27862.0	45	6	62	74
84863839310	re	2012	14678.0	20	4	248	253
84863856919	ar	2012	25800.0	40	7	2671	2683
84863857037	ar	2012	12869.0	27	3	240	254
84863887550	ar	2012	29605.0	215	15	2660	2667
84863964100	ar	2012	6.000195388E9	9	5	670	676
84863967639	ar	2012	20452.0	22	1	13	20
84863972280	ip	2012	28049.0			1	30
84863988740	ar	2012	12300.0	20	9	1578	1589
84864004302	ar	2012	1.0600153309E10	7	7		
84864010668	ar	2012	18042.0	219		120	136
84864023093	ar	2012	20886.0	432	1	219	231
84864035544	cp	2012	25674.0	7374 LNCS		172	187
84864081575	cp	2012	1.9700182013E10	4	4	575	585
84864121600	cp	2011	2.1100206201E10			595	600
84864123075	ar	2012	18933.0	11	7	2478	2485
84864134379	cp	2011	2.1100206201E10			427	432
84864183366	re	2012	27374.0	28	4	745	759
84864236667	cp	2012	2.1100206232E10			428	431
84864241232	ar	2012	2.1100205751E10	15	2	45	69
84864249754	re	2012	38295.0	46	1	28	48
84864254470	cp	2012	19242.0			1649	1650
84864255289	ar	2012	16764.0	32	30	10211	10225
84864275595	ar	2012	28183.0	28	4	173	176
84864275902	re	2012	27374.0	28	4	881	890
84864300282	ar	2012	15707.0	45	4	807	827
84864317071	ar	2012	14174.0	18		1773	1786
84864317269	ar	2012	28233.0	20	5	615	623
84864322478	ar	2012	15707.0	45	4	695	711
84864345419	ar	2012	130030.0	279	1742	3393	3400
84864347589	ar	2012	27095.0	24	8	506	513
84864404638	ar	2012	14900.0	123	9	1789	1797
84864406314	ar	2012	29419.0	360-361		37	40
84864413769	ar	2012	29964.0	50	7	1513	1524
84864429590	ar	2012	28339.0	52		52	59
84864464458	ar	2012	1.0600153309E10	7	7		
84864564919	ar	2012	1.7200154705E10	6	4	368	394
84864623548	cp	2010	2.1100207001E10	3	4	667	682
84864653030	ar	2012	1.0600153309E10	7	7		
84864688128	ar	2012	1.7900156741E10	9	5	539	543
84864720511	ar	2012	56524.0	30	3	180	191
84864746363	re	2012	35589.0	147	3	277	284
84864751026	ar	2012	16845.0	424	3	593	596
84864752911	ar	2012	16783.0	43	2	845	855
84864800380	ar	2012	15849.0	19	1		
84864820134	ar	2012	70505.0	51	8	429	435
84864839299	ar	2012	24350.0	43	3	325	333
84864843118	re	2012	16084.0	18	3	15	24
84864846636	ar	2012	24350.0	43	3	248	268
84864947950	ip	2012	16783.0			1	16
84864960003	cp	2012	4.000148004E9	3		1843	1853
84864965667	cp	2008	2.1100209305E10	5		2853	2877
84864979910	ar	2012	28387.0	18	9	1698	1710
84864987235	cp	2012	144728.0				
84864995957	cp	2012	2.1100208304E10			105	108
84865016366	cp	2012	144728.0				
84865030896	cp	2012	144728.0				
84865030902	cp	2012	2.1100209304E10			97	104
84865044346	cp	2012	2.1100209321E10			92	97
84865184442	ar	2012	2.1100198496E10	6	5	382	386
84865218884	ar	2012	26523.0	23	3	34	51
84865240463	ar	2012	29114.0	44	9	1073	1093
84865241942	ar	2010	28339.0	37	14-15	1367	1379
84865254626	cp	2009	2.1100211311E10				
84865285290	ar	2012	1.00147319E8	43	6	831	839
84865286382	ar	2012	25270.0	392		46	51
84865298110	ar	2012	1.0600153309E10	7	8		
84865301731	ar	2012	1.9700181115E10	3	5	1147	1155
84865302928	ar	2012	21121.0	109	34	13698	13703
84865323318	ar	2012	13106.0	57	2		
84865341485	re	2011	1.3000154716E10	12		1	15
84865407809	cp	2009	2.1100211376E10			129	136
84865414595	ar	2012	13042.0	80	1	37	53
84865432492	ar	2012	12169.0	462		67	77
84865435886	ar	2012	130055.0	12	3	223	241
84865442323	cp	2009	2.1100211376E10			166	174
84865455841	cp	2009	2.1100211704E10			285	293
84865456498	ar	2012	27372.0	16	3	355	372
84865526015	cp	2009	2.1100211704E10			444	456
84865532262	ar	2012	12066.0	13	7	595	601
84865536125	ar	2012	12807.0	53	7	939	942
84865542562	ar	2012	12066.0	13	7	651	656
84865543450	ar	2012	20540.0	43	11	2120	2127
84865564505	ar	2012	12066.0	13	7	611	617
84865582286	ar	2012	5.600152957E9	37	3	452	470
84865593024	cp	2012	1.8800156701E10	1		180	194
84865603369	cp	2012	1.8800156701E10	1		139	150
84865644146	ar	2012	13500.0	48	3	591	597
84865644724	ar	2012	4.700152403E9	24	1	40	61
84865647247	ar	2012	25229.0	38	5	450	455
84865685443	cp	2008	101510.0			53	62
